date,price,market_cap,total_volume,coin_id,symbol
2026-01-20,3185.6644636922747,384410444146.86456,29820379988.891647,ethereum,ETH
2026-01-21,2935.6234193160412,354099948267.15643,34750583222.71903,ethereum,ETH
2026-01-22,2976.0491465641335,359040539115.96747,37121407320.265114,ethereum,ETH
2026-01-23,2948.277889615024,355853612997.0337,22312421297.363728,ethereum,ETH
2026-01-24,2950.9128485703054,356101993294.33496,22825744038.274715,ethereum,ETH
2026-01-25,2949.197384616335,356007725632.75543,9410994743.450907,ethereum,ETH
2026-01-26,2814.1853835458546,339890716407.5777,23388699485.203304,ethereum,ETH
2026-01-27,2927.836546921288,353726198245.0733,31319240379.377583,ethereum,ETH
2026-01-28,3021.091516998928,364796970141.98334,28728856609.94036,ethereum,ETH
2026-01-29,3006.8071129555346,362995505292.5032,23451982502.82752,ethereum,ETH
2026-01-30,2818.817890220326,340223818598.2187,37820864892.228645,ethereum,ETH
2026-01-31,2702.40799526457,326260413678.2401,41803190280.20533,ethereum,ETH
2026-02-01,2443.9290245632774,294721167713.188,48591221287.94092,ethereum,ETH
2026-02-02,2269.3288518651166,273917533154.59314,41592993667.771126,ethereum,ETH
2026-02-03,2344.512261445349,282937489226.0722,51461557534.321014,ethereum,ETH
2026-02-04,2226.985635575225,268883359333.4935,47572474187.92975,ethereum,ETH
2026-02-05,2152.0870116729375,259876828100.02466,45329629877.16246,ethereum,ETH
2026-02-06,1820.5693215574129,222173472032.49194,56436780638.71162,ethereum,ETH
2026-02-07,2060.7349645674162,248748810142.69376,65078857952.97811,ethereum,ETH
2026-02-08,2091.040353689534,252512585445.0919,40809475718.479546,ethereum,ETH
2026-02-09,2095.1305644770564,253245483591.40662,19286038988.323254,ethereum,ETH
2026-02-10,2104.4577921908335,253911548161.0788,25731465365.115547,ethereum,ETH
2026-02-11,2018.9237788543585,243588125385.22418,23450565532.755688,ethereum,ETH
2026-02-12,1939.4321739711042,234040160527.6989,23726060466.889244,ethereum,ETH
